# Title : Profile directory file of the Argo Global Data Assembly Center
# Description : The directory file describes all individual profile files of the argo GDAC ftp site.
# Project : ARGO
# Format version : 2.0
# Date of update : 20200330152423
# FTP root number 1 : ftp://ftp.ifremer.fr/ifremer/argo/dac
# FTP root number 2 : ftp://usgodae.org/pub/outgoing/argo/dac
# GDAC node : CORIOLIS
file,date,latitude,longitude,ocean,profiler_type,institution,date_update
aoml/1900978/profiles/R1900978_381.nc,20200329111023,-61.280,-94.352,P,846,AO,20200330010610
aoml/1900979/profiles/R1900979_381.nc,20200329184755,-43.595,138.546,I,846,AO,20200330080612
aoml/1901443/profiles/R1901443_336.nc,20200323030501,-7.453,79.326,I,846,AO,20200324010717
aoml/1901445/profiles/R1901445_335.nc,20200323120009,-11.551,95.992,I,846,AO,20200324080739
aoml/1901446/profiles/R1901446_336.nc,20200327084655,-8.577,64.027,I,846,AO,20200328010544
aoml/1901447/profiles/R1901447_336.nc,20200323104344,-13.020,68.930,I,846,AO,20200324080739
aoml/1901510/profiles/R1901510_321.nc,20200324095036,-28.515,38.325,I,846,AO,20200325080719
aoml/1901514/profiles/R1901514_321.nc,20200322193038,1.628,44.638,I,846,AO,20200323180643
aoml/1901517/profiles/R1901517_321.nc,20200324201421,6.611,53.100,I,846,AO,20200325180703
aoml/1901563/profiles/R1901563_249.nc,20200318110421,5.157,-13.067,A,851,AO,20200327211721
aoml/1901563/profiles/R1901563_250.nc,20200328163948,5.181,-13.145,A,851,AO,20200329010624
aoml/1901604/profiles/R1901604_275.nc,20200323180242,-41.214,11.810,A,846,AO,20200324080740
aoml/1901606/profiles/R1901606_276.nc,20200326231331,-5.184,44.306,I,846,AO,20200327180630
aoml/1901642/profiles/R1901642_271.nc,20200316144652,-7.097,5.370,A,854,AO,20200326110035
aoml/1901642/profiles/R1901642_272.nc,20200326091922,-7.187,5.300,A,854,AO,20200326110035
aoml/1901685/profiles/R1901685_244.nc,20200315133213,-1.198,-8.864,A,854,AO,20200325090044
aoml/1901685/profiles/R1901685_245.nc,20200325064759,-1.467,-10.101,A,854,AO,20200325090044
aoml/1901689/profiles/R1901689_245.nc,20200314155206,6.097,-26.223,A,854,AO,20200324100029
aoml/1901689/profiles/R1901689_246.nc,20200324084800,5.930,-25.924,A,854,AO,20200324100029
aoml/1901694/profiles/R1901694_246.nc,20200317042704,19.782,-21.803,A,854,AO,20200327000036
aoml/1901694/profiles/R1901694_247.nc,20200326211905,19.946,-21.589,A,854,AO,20200327000037
aoml/1901698/profiles/R1901698_231.nc,20200314045145,-58.452,130.607,I,854,AO,20200324000046
aoml/1901698/profiles/R1901698_232.nc,20200323213717,-59.050,130.094,I,854,AO,20200324000047
aoml/1901701/profiles/R1901701_230.nc,20200316075737,-36.228,64.117,I,854,AO,20200326020040
aoml/1901701/profiles/R1901701_231.nc,20200326005718,-35.857,64.197,I,854,AO,20200326020040
aoml/1901708/profiles/R1901708_229.nc,20200320175217,-11.087,-18.178,A,854,AO,20200330140033
aoml/1901708/profiles/R1901708_230.nc,20200330122317,-10.894,-18.103,A,854,AO,20200330140033
aoml/1901710/profiles/R1901710_228.nc,20200314073439,-3.632,-35.001,A,854,AO,20200324020059
aoml/1901710/profiles/R1901710_229.nc,20200324002547,-3.610,-35.278,A,854,AO,20200324020059
aoml/1901713/profiles/R1901713_217.nc,20200316202155,9.300,-52.265,A,854,AO,20200326170122
aoml/1901713/profiles/R1901713_218.nc,20200326132446,10.352,-53.761,A,854,AO,20200326170122
aoml/1901716/profiles/R1901716_216.nc,20200317081932,-23.405,10.087,A,854,AO,20200327030026
aoml/1901716/profiles/R1901716_217.nc,20200327011430,-23.496,9.937,A,854,AO,20200327030026
aoml/1901717/profiles/R1901717_215.nc,20200315223742,2.861,-23.144,A,854,AO,20200325170046
aoml/1901717/profiles/R1901717_216.nc,20200325154053,2.813,-23.614,A,854,AO,20200325170046
aoml/1901719/profiles/R1901719_216.nc,20200320110534,-16.068,-2.286,A,854,AO,20200330050430
aoml/1901719/profiles/R1901719_217.nc,20200330035253,-16.126,-2.226,A,854,AO,20200330050431
aoml/1901722/profiles/R1901722_215.nc,20200315064218,3.282,-46.748,A,854,AO,20200325020107
aoml/1901722/profiles/R1901722_216.nc,20200324234603,2.985,-46.545,A,854,AO,20200325020107
aoml/1901728/profiles/R1901728_208.nc,20200318072844,7.322,-24.955,A,854,AO,20200328020046
aoml/1901728/profiles/R1901728_209.nc,20200328001358,7.233,-25.137,A,854,AO,20200328020046
aoml/1901729/profiles/R1901729_190.nc,20200317002332,-45.693,-78.525,P,854,AO,20200327020045
aoml/1901729/profiles/R1901729_191.nc,20200326233455,-45.751,-78.560,P,854,AO,20200327020045
aoml/1901730/profiles/R1901730_205.nc,20200224152947,26.697,-36.297,A,854,AO,20200325190054
aoml/1901730/profiles/R1901730_206.nc,20200305082456,26.774,-36.157,A,854,AO,20200325190054
aoml/1901730/profiles/R1901730_208.nc,20200324181046,27.024,-35.594,A,854,AO,20200324220055
aoml/1901731/profiles/R1901731_170.nc,20200319032944,10.042,-38.431,A,854,AO,20200328220109
aoml/1901731/profiles/R1901731_171.nc,20200328193040,10.057,-38.517,A,854,AO,20200328220109
aoml/1901784/profiles/R1901784_170.nc,20200315205548,-13.947,-12.816,A,854,AO,20200325220107
aoml/1901784/profiles/R1901784_171.nc,20200325191319,-13.965,-12.840,A,854,AO,20200325220107
aoml/1901785/profiles/R1901785_170.nc,20200314180812,-11.346,-13.785,A,854,AO,20200324190046
aoml/1901785/profiles/R1901785_171.nc,20200324163905,-11.261,-13.854,A,854,AO,20200324190046
aoml/1901787/profiles/R1901787_207.nc,20200317053752,-18.540,69.228,I,853,AO,20200327020047
aoml/1901787/profiles/R1901787_208.nc,20200326225438,-19.080,68.554,I,853,AO,20200328040031
aoml/1901787/profiles/R1901787_209.nc,20200328011825,-19.080,68.413,I,853,AO,20200328040032
aoml/1901790/profiles/R1901790_204.nc,20200319183724,-38.296,23.312,I,853,AO,20200329170036
aoml/1901790/profiles/R1901790_205.nc,20200329132840,-39.188,22.651,I,853,AO,20200329170037
aoml/1901793/profiles/R1901793_202.nc,20200314151737,-28.042,40.397,I,853,AO,20200324140042
aoml/1901793/profiles/R1901793_203.nc,20200324100951,-27.999,40.139,I,853,AO,20200324140043
aoml/1901794/profiles/R1901794_204.nc,20200317231425,-42.782,30.558,I,853,AO,20200327190124
aoml/1901794/profiles/R1901794_205.nc,20200327160819,-42.768,30.871,I,853,AO,20200328220109
aoml/1901794/profiles/R1901794_206.nc,20200328181500,-42.767,30.918,I,853,AO,20200328220110
aoml/1901796/profiles/R1901796_202.nc,20200319142720,-27.710,43.905,I,853,AO,20200329110054
aoml/1901796/profiles/R1901796_203.nc,20200329084749,-29.565,42.285,I,853,AO,20200329110054
aoml/1901802/profiles/R1901802_160.nc,20200327183457,-14.297,66.588,I,863,AO,20200327220042
aoml/1901804/profiles/R1901804_160.nc,20200324183135,0.250,54.143,I,863,AO,20200324190045
aoml/1901806/profiles/R1901806_170.nc,20200318042501,-0.320,-10.982,A,854,AO,20200328020046
aoml/1901806/profiles/R1901806_171.nc,20200328001630,0.217,-11.912,A,854,AO,20200328020047
aoml/1901807/profiles/R1901807_170.nc,20200319081343,-6.935,-26.899,A,854,AO,20200329090034
aoml/1901807/profiles/R1901807_171.nc,20200329064927,-6.806,-26.881,A,854,AO,20200329090035
aoml/1901809/profiles/R1901809_194.nc,20200317142208,-43.806,107.205,I,854,AO,20200327140045
aoml/1901809/profiles/R1901809_195.nc,20200327124122,-44.450,106.528,I,854,AO,20200327140046
aoml/1901810/profiles/R1901810_151.nc,20200316203728,-44.329,95.064,I,854,AO,20200326220054
aoml/1901810/profiles/R1901810_152.nc,20200326185314,-44.933,95.521,I,854,AO,20200326220054
aoml/1901811/profiles/R1901811_152.nc,20200320150553,-60.465,98.156,I,854,AO,20200330090043
aoml/1901811/profiles/R1901811_153.nc,20200330080021,-59.658,100.529,I,854,AO,20200330090043
aoml/1901812/profiles/R1901812_150.nc,20200308142137,-46.475,143.532,I,854,AO,20200327211557
aoml/1901812/profiles/R1901812_151.nc,20200318131436,-46.761,143.038,I,854,AO,20200328140058
aoml/1901812/profiles/R1901812_152.nc,20200328120645,-47.148,141.401,I,854,AO,20200328140059
aoml/1901813/profiles/R1901813_151.nc,20200319032602,-48.396,80.614,I,854,AO,20200328220113
aoml/1901813/profiles/R1901813_152.nc,20200328191632,-48.518,82.326,I,854,AO,20200328220113
aoml/1901814/profiles/R1901814_124.nc,20200319182750,-1.417,-27.611,A,854,AO,20200329170041
aoml/1901814/profiles/R1901814_125.nc,20200329153705,-1.314,-28.118,A,854,AO,20200329170041
aoml/1901815/profiles/R1901815_141.nc,20200318215407,-23.835,4.248,A,854,AO,20200328220114
aoml/1901815/profiles/R1901815_142.nc,20200328203259,-23.605,4.038,A,854,AO,20200328220114
aoml/1901816/profiles/R1901816_141.nc,20200318215617,-19.053,2.614,A,854,AO,20200328220115
aoml/1901816/profiles/R1901816_142.nc,20200328201531,-19.066,2.724,A,854,AO,20200328220115
aoml/1901817/profiles/R1901817_141.nc,20200319032552,-22.201,6.401,A,854,AO,20200329040031
aoml/1901817/profiles/R1901817_142.nc,20200329021633,-22.329,6.182,A,854,AO,20200329040031
aoml/1901818/profiles/R1901818_141.nc,20200320131930,-6.224,-10.759,A,854,AO,20200330120034
aoml/1901818/profiles/R1901818_142.nc,20200330104113,-5.991,-10.915,A,854,AO,20200330120034
aoml/1901819/profiles/R1901819_141.nc,20200319070230,-34.218,1.577,A,854,AO,20200329050044
aoml/1901819/profiles/R1901819_142.nc,20200329035416,-33.910,1.579,A,854,AO,20200329050044
aoml/1901820/profiles/R1901820_141.nc,20200318123602,1.567,-16.334,A,854,AO,20200328070040
aoml/1901820/profiles/R1901820_142.nc,20200328041600,1.945,-16.279,A,854,AO,20200328070041
aoml/1901822/profiles/R1901822_124.nc,20200317124021,-16.655,-5.558,A,854,AO,20200327140047
aoml/1901822/profiles/R1901822_125.nc,20200327111148,-16.719,-5.348,A,854,AO,20200327140048
aoml/1901824/profiles/R1901824_124.nc,20200315133221,-23.992,2.692,A,854,AO,20200325140052
aoml/1901824/profiles/R1901824_125.nc,20200325120541,-24.253,3.180,A,854,AO,20200325140052
aoml/1901825/profiles/R1901825_124.nc,20200317072306,-4.871,-15.557,A,854,AO,20200327070035
aoml/1901825/profiles/R1901825_125.nc,20200327051014,-4.758,-15.461,A,854,AO,20200327070036
aoml/1901826/profiles/R1901826_116.nc,20200102220105,-4.388,3.770,A,854,AO,20200327211532
aoml/1901826/profiles/R1901826_117.nc,20200112221822,-4.733,3.980,A,854,AO,20200327211536
aoml/1901828/profiles/R1901828_122.nc,20200314091153,-32.513,-9.994,A,854,AO,20200324090045
aoml/1901828/profiles/R1901828_123.nc,20200324074118,-33.009,-10.295,A,854,AO,20200324090045
aoml/1901829/profiles/R1901829_123.nc,20200319142633,-29.195,-4.731,A,854,AO,20200329140035
aoml/1901829/profiles/R1901829_124.nc,20200329124953,-28.998,-4.886,A,854,AO,20200329140036
aoml/1901830/profiles/R1901830_123.nc,20200318110907,-26.636,-23.538,A,854,AO,20200328110032
aoml/1901830/profiles/R1901830_124.nc,20200328094120,-26.601,-23.474,A,854,AO,20200328110033
aoml/1901834/profiles/R1901834_144.nc,20200317233905,-50.984,130.794,I,853,AO,20200328020049
aoml/1901834/profiles/R1901834_145.nc,20200327235635,-51.510,132.960,I,853,AO,20200328020049
aoml/1901835/profiles/R1901835_144.nc,20200316012311,-55.005,135.295,I,853,AO,20200326040030
aoml/1901835/profiles/R1901835_145.nc,20200326013512,-55.018,137.164,I,853,AO,20200326040030
aoml/1901836/profiles/R1901836_144.nc,20200315071030,-33.417,-11.240,A,853,AO,20200325090048
aoml/1901836/profiles/R1901836_145.nc,20200325063449,-33.631,-11.501,A,853,AO,20200325090048
aoml/1901837/profiles/R1901837_144.nc,20200313210705,-34.114,54.777,I,853,AO,20200324000048
aoml/1901837/profiles/R1901837_145.nc,20200323203058,-34.299,54.190,I,853,AO,20200324000048
aoml/1901838/profiles/R1901838_150.nc,20200315033341,-63.018,128.096,I,853,AO,20200325050031
aoml/1901838/profiles/R1901838_151.nc,20200325005245,-63.211,127.359,I,853,AO,20200325050031
aoml/1901839/profiles/R1901839_125.nc,20200314100042,-13.536,66.035,I,853,AO,20200324140044
aoml/1901839/profiles/R1901839_126.nc,20200324100439,-12.345,64.537,I,853,AO,20200324140045
aoml/1901840/profiles/R1901840_125.nc,20200313234700,-9.945,70.083,I,853,AO,20200324020105
aoml/1901840/profiles/R1901840_126.nc,20200323234201,-9.651,69.837,I,853,AO,20200327211811
aoml/1901841/profiles/R1901841_125.nc,20200315013528,-13.166,66.618,I,853,AO,20200325040040
aoml/1901841/profiles/R1901841_126.nc,20200325013655,-12.053,65.636,I,853,AO,20200325040041
aoml/1901842/profiles/R1901842_125.nc,20200315114927,-6.215,66.193,I,853,AO,20200325140051
aoml/1901842/profiles/R1901842_126.nc,20200325112357,-6.171,66.098,I,853,AO,20200325140051
aoml/1901843/profiles/R1901843_125.nc,20200316222329,-14.287,72.097,I,853,AO,20200327020051
aoml/1901843/profiles/R1901843_126.nc,20200326224436,-14.417,72.603,I,853,AO,20200327020051
aoml/1902024/profiles/R1902024_125.nc,20200318005750,-12.480,49.759,I,853,AO,20200328020051
aoml/1902024/profiles/R1902024_126.nc,20200328001511,-12.154,49.661,I,853,AO,20200328020051
aoml/1902025/profiles/R1902025_125.nc,20200320013516,-21.536,50.147,I,853,AO,20200330050523
aoml/1902025/profiles/R1902025_126.nc,20200330022343,-21.759,49.793,I,853,AO,20200330050524
aoml/1902026/profiles/R1902026_124.nc,20200315184752,-15.425,54.568,I,853,AO,20200325220110
aoml/1902026/profiles/R1902026_125.nc,20200325184158,-15.875,54.620,I,853,AO,20200325220111
aoml/1902027/profiles/R1902027_124.nc,20200316072722,-44.812,16.931,A,853,AO,20200326090057
aoml/1902027/profiles/R1902027_125.nc,20200326073101,-45.344,16.969,A,853,AO,20200326090058
aoml/1902028/profiles/R1902028_124.nc,20200319150545,-41.014,58.203,I,853,AO,20200329190031
aoml/1902028/profiles/R1902028_125.nc,20200329153520,-40.473,59.814,I,853,AO,20200329190032
aoml/1902029/profiles/R1902029_124.nc,20200315143647,-35.453,37.366,I,853,AO,20200325170050
aoml/1902029/profiles/R1902029_125.nc,20200325142806,-34.736,37.338,I,853,AO,20200325170051
aoml/1902030/profiles/R1902030_124.nc,20200318154812,-37.392,31.763,I,853,AO,20200328190049
aoml/1902030/profiles/R1902030_125.nc,20200328161541,-36.108,32.874,I,853,AO,20200328190049
aoml/1902031/profiles/R1902031_124.nc,20200318225910,-36.086,57.262,I,853,AO,20200329020133
aoml/1902031/profiles/R1902031_125.nc,20200328223507,-35.408,56.353,I,853,AO,20200329020133
aoml/1902032/profiles/R1902032_124.nc,20200320003903,-33.332,56.113,I,853,AO,20200330030034
aoml/1902032/profiles/R1902032_125.nc,20200330002446,-33.223,56.337,I,853,AO,20200330030034
aoml/1902033/profiles/R1902033_124.nc,20200318072739,-47.090,96.151,I,853,AO,20200328100032
aoml/1902033/profiles/R1902033_125.nc,20200328073908,-46.124,95.898,I,853,AO,20200328100033
aoml/1902034/profiles/R1902034_124.nc,20200319191827,-42.043,66.191,I,853,AO,20200329220059
aoml/1902034/profiles/R1902034_125.nc,20200329185042,-40.911,64.087,I,853,AO,20200329220059
aoml/1902037/profiles/R1902037_044.nc,20200314011454,-33.813,71.157,I,853,AO,20200324020114
aoml/1902037/profiles/R1902037_045.nc,20200323233437,-33.709,71.105,I,853,AO,20200324020114
aoml/1902038/profiles/R1902038_044.nc,20200313214202,-35.016,68.492,I,853,AO,20200324000053
aoml/1902038/profiles/R1902038_045.nc,20200323195511,-34.641,67.976,I,853,AO,20200324000054
aoml/1902039/profiles/R1902039_044.nc,20200314071141,-33.480,63.223,I,853,AO,20200324090048
aoml/1902039/profiles/R1902039_045.nc,20200324051548,-33.565,63.560,I,853,AO,20200324090048
aoml/1902040/profiles/R1902040_053.nc,20200317001712,-36.614,68.881,I,853,AO,20200327020058
aoml/1902040/profiles/R1902040_054.nc,20200326222347,-36.717,68.737,I,853,AO,20200327020058
aoml/1902041/profiles/R1902041_044.nc,20200316173810,-29.968,66.806,I,853,AO,20200326190036
aoml/1902041/profiles/R1902041_045.nc,20200326160315,-29.956,66.616,I,853,AO,20200326190037
aoml/1902043/profiles/R1902043_044.nc,20200317075039,-30.077,62.761,I,853,AO,20200327090054
aoml/1902043/profiles/R1902043_045.nc,20200327060511,-30.295,62.624,I,853,AO,20200327090054
aoml/1902045/profiles/R1902045_044.nc,20200317034607,-43.793,67.987,I,853,AO,20200327050041
aoml/1902045/profiles/R1902045_045.nc,20200327020431,-45.582,69.931,I,853,AO,20200327050041
aoml/1902046/profiles/R1902046_044.nc,20200317171511,-30.814,50.171,I,853,AO,20200327190137
aoml/1902046/profiles/R1902046_045.nc,20200327152005,-31.402,50.666,I,853,AO,20200327190137
aoml/1902047/profiles/R1902047_044.nc,20200317201518,-32.744,36.728,I,853,AO,20200327220222
aoml/1902047/profiles/R1902047_045.nc,20200327175934,-32.661,37.314,I,853,AO,20200327220222
aoml/1902048/profiles/R1902048_044.nc,20200318150327,-30.951,48.413,I,853,AO,20200328170107
aoml/1902048/profiles/R1902048_045.nc,20200328131300,-30.361,47.765,I,853,AO,20200328170107
aoml/1902057/profiles/R1902057_122.nc,20200321163011,-5.650,59.745,I,863,AO,20200327211748
aoml/1902060/profiles/R1902060_122.nc,20200314200057,-34.337,-19.337,A,854,AO,20200324220058
aoml/1902060/profiles/R1902060_123.nc,20200324183836,-34.213,-18.750,A,854,AO,20200324220058
aoml/1902061/profiles/R1902061_121.nc,20200309232346,-30.826,-39.007,A,854,AO,20200325190057
aoml/1902061/profiles/R1902061_122.nc,20200319220028,-30.527,-39.441,A,854,AO,20200329220100
aoml/1902061/profiles/R1902061_123.nc,20200329203727,-30.476,-39.371,A,854,AO,20200329220100
aoml/1902062/profiles/R1902062_141.nc,20200319083638,-30.761,-14.611,A,854,AO,20200329090040
aoml/1902062/profiles/R1902062_142.nc,20200329065829,-30.912,-14.601,A,854,AO,20200330040025
aoml/1902062/profiles/R1902062_143.nc,20200330023517,-30.914,-14.562,A,854,AO,20200330040025
aoml/1902063/profiles/R1902063_123.nc,20200319064533,-34.552,7.048,A,854,AO,20200329070046
aoml/1902063/profiles/R1902063_124.nc,20200329034914,-34.231,7.935,A,854,AO,20200329070046
aoml/1902064/profiles/R1902064_121.nc,20200319011020,-47.443,-28.815,A,854,AO,20200329020134
aoml/1902064/profiles/R1902064_122.nc,20200328234136,-46.317,-30.113,A,854,AO,20200329020135
aoml/1902065/profiles/R1902065_122.nc,20200319051226,-30.364,-17.410,A,854,AO,20200329070047
aoml/1902065/profiles/R1902065_123.nc,20200329035218,-30.204,-17.793,A,854,AO,20200329070047
aoml/1902066/profiles/R1902066_122.nc,20200314030430,-35.517,-2.618,A,854,AO,20200324030027
aoml/1902066/profiles/R1902066_123.nc,20200324012657,-35.300,-2.704,A,854,AO,20200324030027
aoml/1902067/profiles/R1902067_121.nc,20200318180000,-34.744,-32.000,A,854,AO,20200328190052
aoml/1902067/profiles/R1902067_122.nc,20200328161430,-34.575,-32.055,A,854,AO,20200328190053
aoml/1902069/profiles/R1902069_123.nc,20200320050647,-23.208,6.964,A,854,AO,20200330050524
aoml/1902069/profiles/R1902069_124.nc,20200330031206,-22.578,7.185,A,854,AO,20200330050525
aoml/1902070/profiles/R1902070_090.nc,20200319165525,0.584,-10.546,A,854,AO,20200329170046
aoml/1902070/profiles/R1902070_091.nc,20200329140331,0.254,-11.310,A,854,AO,20200329170046
aoml/1902071/profiles/R1902071_090.nc,20200319223402,-3.517,-22.970,A,854,AO,20200329220104
aoml/1902071/profiles/R1902071_091.nc,20200329192800,-3.276,-23.332,A,854,AO,20200329220104
aoml/1902180/profiles/R1902180_089.nc,20200313191052,5.821,-28.875,A,854,AO,20200323190203
aoml/1902180/profiles/R1902180_090.nc,20200323173252,5.924,-28.578,A,854,AO,20200323190203
aoml/1902181/profiles/R1902181_089.nc,20200314144705,7.105,-30.493,A,854,AO,20200324170055
aoml/1902181/profiles/R1902181_090.nc,20200324131721,7.141,-30.530,A,854,AO,20200324170056
aoml/1902182/profiles/R1902182_075.nc,20200319060625,-21.998,-1.933,A,854,AO,20200329070051
aoml/1902182/profiles/R1902182_076.nc,20200329050911,-22.011,-2.026,A,854,AO,20200329070051
aoml/1902183/profiles/R1902183_075.nc,20200318050749,-13.478,-12.241,A,854,AO,20200328090043
aoml/1902183/profiles/R1902183_076.nc,20200328055904,-13.254,-12.068,A,854,AO,20200328090043
aoml/1902184/profiles/R1902184_369.nc,20200323070302,19.515,-31.358,A,854,AO,20200324020112
aoml/1902184/profiles/R1902184_370.nc,20200324004411,19.523,-31.390,A,854,AO,20200324220059
aoml/1902184/profiles/R1902184_371.nc,20200324180528,19.538,-31.399,A,854,AO,20200325170051
aoml/1902184/profiles/R1902184_372.nc,20200325141622,19.549,-31.423,A,854,AO,20200325170052
aoml/1902185/profiles/R1902185_075.nc,20200317040129,-11.308,-17.103,A,854,AO,20200327090053
aoml/1902185/profiles/R1902185_076.nc,20200327044234,-11.400,-17.228,A,854,AO,20200327090054
aoml/1902190/profiles/R1902190_070.nc,20200327200447,-14.201,55.203,I,863,AO,20200327220216
aoml/1902191/profiles/R1902191_070.nc,20200326184935,-21.124,50.281,I,863,AO,20200326220059
aoml/1902192/profiles/R1902192_071.nc,20200325194830,-22.479,38.398,I,863,AO,20200325220112
aoml/1902193/profiles/R1902193_068.nc,20200324191100,0.052,53.331,I,863,AO,20200324220058
aoml/1902194/profiles/R1902194_068.nc,20200326191350,5.493,65.432,I,863,AO,20200326220059
aoml/1902195/profiles/R1902195_057.nc,20200329180018,7.941,-138.041,P,863,AO,20200329190033
aoml/1902196/profiles/R1902196_065.nc,20200328173544,2.931,65.080,I,863,AO,20200328190055
aoml/1902197/profiles/R1902197_056.nc,20200324172847,-1.355,-152.650,P,863,AO,20200324190049
aoml/1902198/profiles/R1902198_064.nc,20200321175526,-0.368,80.032,I,863,AO,20200327211750
aoml/1902199/profiles/R1902199_055.nc,20200315181812,-2.467,-137.459,P,863,AO,20200327211648
aoml/1902199/profiles/R1902199_056.nc,20200325184147,-2.151,-138.095,P,863,AO,20200325220113
aoml/1902201/profiles/R1902201_064.nc,20200325165409,-14.844,66.278,I,863,AO,20200325190058
aoml/1902202/profiles/R1902202_051.nc,20200325200552,-3.996,52.772,I,863,AO,20200325220113
aoml/1902204/profiles/R1902204_075.nc,20200318165854,-19.547,-5.695,A,854,AO,20200328190056
aoml/1902204/profiles/R1902204_076.nc,20200328164403,-19.698,-5.559,A,854,AO,20200328190057
aoml/1902205/profiles/R1902205_075.nc,20200318095532,-20.851,-7.737,A,854,AO,20200328100034
aoml/1902205/profiles/R1902205_076.nc,20200328084016,-20.687,-7.304,A,854,AO,20200328100034
aoml/1902206/profiles/R1902206_075.nc,20200314101042,-14.957,1.459,A,854,AO,20200324110104
aoml/1902206/profiles/R1902206_076.nc,20200324091104,-15.050,1.504,A,854,AO,20200324110104
aoml/1902207/profiles/R1902207_077.nc,20200314214234,12.898,-20.631,A,854,AO,20200324220059
aoml/1902207/profiles/R1902207_078.nc,20200324181648,12.905,-20.614,A,854,AO,20200324220100
aoml/1902209/profiles/R1902209_077.nc,20200318140847,20.733,-32.865,A,854,AO,20200328170104
aoml/1902209/profiles/R1902209_078.nc,20200328134836,20.294,-32.967,A,854,AO,20200328170104
aoml/1902210/profiles/R1902210_076.nc,20200316124852,-7.043,-14.129,A,854,AO,20200326110043
aoml/1902210/profiles/R1902210_077.nc,20200326093758,-6.520,-14.218,A,854,AO,20200326110043
aoml/1902211/profiles/R1902211_076.nc,20200317111953,-8.531,-21.050,A,854,AO,20200327110046
aoml/1902211/profiles/R1902211_077.nc,20200327085945,-8.505,-20.912,A,854,AO,20200327110047
aoml/1902212/profiles/R1902212_134.nc,20200306121816,-37.787,19.070,A,854,AO,20200327211553
aoml/1902212/profiles/R1902212_137.nc,20200321040521,-37.991,17.285,A,854,AO,20200326030021
aoml/1902212/profiles/R1902212_138.nc,20200326011727,-37.900,17.752,A,854,AO,20200326030021
aoml/1902213/profiles/R1902213_137.nc,20200321232741,-49.010,44.593,I,854,AO,20200327000043
aoml/1902213/profiles/R1902213_138.nc,20200326205346,-49.087,43.844,I,854,AO,20200327000043
aoml/1902214/profiles/R1902214_137.nc,20200319000613,-42.326,30.270,I,854,AO,20200323220051
aoml/1902214/profiles/R1902214_138.nc,20200323204023,-42.393,30.218,I,854,AO,20200328190057
aoml/1902214/profiles/R1902214_139.nc,20200328172227,-42.417,30.158,I,854,AO,20200328190057
aoml/1902216/profiles/R1902216_124.nc,20200319063633,-41.465,48.701,I,854,AO,20200329100032
aoml/1902216/profiles/R1902216_125.nc,20200329075457,-41.632,49.282,I,854,AO,20200329100032
aoml/1902217/profiles/R1902217_077.nc,20200317113934,-38.142,27.645,I,854,AO,20200327110047
aoml/1902217/profiles/R1902217_078.nc,20200327085855,-38.638,26.637,I,854,AO,20200327110047
aoml/1902221/profiles/R1902221_037.nc,20200313210049,-41.274,31.236,I,854,AO,20200323220056
aoml/1902221/profiles/R1902221_038.nc,20200323201731,-41.136,31.187,I,854,AO,20200323220056
aoml/1902225/profiles/R1902225_036.nc,20200315135035,-27.639,35.490,I,873,AO,20200325190106
aoml/1902225/profiles/R1902225_037.nc,20200325163342,-28.073,34.827,I,873,AO,20200325190107
aoml/1902226/profiles/R1902226_036.nc,20200315163817,-44.872,32.844,I,873,AO,20200325190107
aoml/1902226/profiles/R1902226_037.nc,20200325154747,-45.057,33.005,I,873,AO,20200325190107
aoml/1902228/profiles/R1902228_016.nc,20200319014852,-31.826,-3.247,A,873,AO,20200329020154
aoml/1902228/profiles/R1902228_017.nc,20200328233541,-31.714,-3.662,A,873,AO,20200329020154
aoml/1902269/profiles/R1902269_035.nc,20200327213457,-58.845,29.804,I,863,AO,20200327220219
aoml/1902274/profiles/R1902274_014.nc,20200318095129,-25.017,7.587,A,854,AO,20200328090046
aoml/1902274/profiles/R1902274_015.nc,20200328064456,-25.176,6.973,A,854,AO,20200328090046
aoml/2902388/profiles/R2902388_162.nc,20200315232330,8.435,62.858,I,854,AO,20200325170050
aoml/2902388/profiles/R2902388_163.nc,20200325143528,8.428,62.619,I,854,AO,20200325170050
aoml/2902389/profiles/R2902389_162.nc,20200316072435,10.844,63.998,I,854,AO,20200326020041
aoml/2902389/profiles/R2902389_163.nc,20200325231309,10.434,63.992,I,854,AO,20200326020042
aoml/2902390/profiles/R2902390_162.nc,20200315023708,14.939,57.907,I,854,AO,20200325020111
aoml/2902390/profiles/R2902390_163.nc,20200324231031,14.427,57.359,I,854,AO,20200325020112
aoml/2902391/profiles/R2902391_162.nc,20200318034655,13.747,56.747,I,854,AO,20200328030017
aoml/2902391/profiles/R2902391_163.nc,20200328012932,13.417,56.696,I,854,AO,20200328030017
aoml/2902392/profiles/R2902392_164.nc,20200323110709,3.714,47.699,I,854,AO,20200324190047
aoml/2902392/profiles/R2902392_165.nc,20200324162215,3.715,47.699,I,854,AO,20200324190048
aoml/2902393/profiles/R2902393_161.nc,20200315160509,11.498,67.629,I,854,AO,20200325090048
aoml/2902393/profiles/R2902393_162.nc,20200325080533,11.573,67.553,I,854,AO,20200325090049
aoml/2902394/profiles/R2902394_160.nc,20200314015305,9.571,82.866,I,854,AO,20200323220047
aoml/2902394/profiles/R2902394_161.nc,20200323180540,9.215,83.870,I,854,AO,20200323220047
