# Title : Profile directory file of the Argo Global Data Assembly Center
# Description : The directory file describes all individual profile files of the argo GDAC ftp site.
# Project : ARGO
# Format version : 2.0
# Date of update : 20200407112427
# FTP root number 1 : ftp://ftp.ifremer.fr/ifremer/argo/dac
# FTP root number 2 : ftp://usgodae.org/pub/outgoing/argo/dac
# GDAC node : CORIOLIS
file,date,latitude,longitude,ocean,profiler_type,institution,date_update
meds/4900534/profiles/D4900534_085.nc,20060922095500,57.708,-43.079,A,841,ME,20150527193222
meds/4900534/profiles/D4900534_095.nc,20061231092400,57.820,-38.003,A,841,ME,20150522200747
meds/4900535/profiles/D4900535_058.nc,20051230092500,38.185,-42.188,A,841,ME,20150522200801
meds/4900536/profiles/D4900536_023.nc,20050610074900,41.795,-59.710,A,841,ME,20150522200816
meds/4900627/profiles/D4900627_129.nc,20090503234000,36.828,-63.306,A,846,ME,20170131160744
meds/4900629/profiles/D4900629_038.nc,20060627172800,49.988,-143.059,P,846,ME,20150522201624
meds/4900630/profiles/D4900630_045.nc,20060906115700,54.024,-138.778,P,846,ME,20150527193237
meds/4900631/profiles/D4900631_006.nc,20051003105300,24.982,-164.148,P,846,ME,20150522201708
meds/4900631/profiles/D4900631_075.nc,20070824093800,29.584,-161.506,P,846,ME,20150522201718
meds/4900631/profiles/D4900631_085.nc,20071202112100,29.454,-160.208,P,846,ME,20150522201721
meds/4900631/profiles/D4900631_130.nc,20090224114500,30.027,-158.168,P,846,ME,20150522201726
meds/4900631/profiles/D4900631_146.nc,20090803115800,29.802,-158.058,P,846,ME,20150522201728
meds/4900631/profiles/D4900631_148.nc,20090823115200,29.902,-158.264,P,846,ME,20150522201728
meds/4900631/profiles/D4900631_155.nc,20091101112400,29.805,-158.274,P,846,ME,20150522201729
meds/4900632/profiles/D4900632_017.nc,20060120123200,30.093,-164.833,P,846,ME,20150522201739
meds/4900632/profiles/D4900632_064.nc,20070505123600,31.603,-168.269,P,846,ME,20150522201745
meds/4900632/profiles/D4900632_085.nc,20071201143800,30.303,-168.244,P,846,ME,20150522201749
meds/4900632/profiles/D4900632_089.nc,20080110125900,31.183,-167.763,P,846,ME,20150522201749
meds/4900632/profiles/D4900632_131.nc,20090305115200,30.035,-167.569,P,846,ME,20150522201755
meds/4900633/profiles/D4900633_065.nc,20070507120900,49.075,-160.695,P,846,ME,20190212204108
meds/4900633/profiles/D4900633_153.nc,20091003112100,49.639,-157.706,P,846,ME,20190212204108
meds/4900634/profiles/D4900634_018.nc,20060123143500,45.873,-164.108,P,846,ME,20190308163952
meds/4900635/profiles/D4900635_096.nc,20090103113400,51.782,-47.939,A,846,ME,20151130215521
meds/4900635/profiles/D4900635_128.nc,20091119113300,55.090,-50.714,A,846,ME,20151130215527
meds/4900635/profiles/D4900635_155.nc,20100816115400,56.464,-51.392,A,846,ME,20151130215537
meds/4900636/profiles/D4900636_003.nc,20050321072200,48.428,-146.926,P,846,ME,20150522201921
meds/4900636/profiles/D4900636_100.nc,20071116073500,47.751,-141.500,P,846,ME,20150522201934
meds/4900636/profiles/R4900636_180.nc,20100124061200,48.011,-135.694,P,846,ME,20150527193713
meds/4900637/profiles/D4900637_041.nc,20060409122400,47.300,-129.072,P,846,ME,20170201141811
meds/4900637/profiles/D4900637_062.nc,20061105114400,46.431,-128.246,P,846,ME,20170201141814
meds/4900637/profiles/D4900637_063.nc,20061115114200,46.442,-128.258,P,846,ME,20170201141814
meds/4900637/profiles/R4900637_098.nc,20071031114700,46.842,-128.658,P,846,ME,20170201141818
meds/4900676/profiles/D4900676_057.nc,20070702053100,53.671,-22.828,A,846,ME,20150522202020
meds/4900676/profiles/R4900676_124.nc,20090501234600,57.279,-15.381,A,846,ME,20150522202029
meds/4900676/profiles/R4900676_170.nc,20100805000700,59.032,-15.029,A,846,ME,20150522202038
meds/4900678/profiles/D4900678_008.nc,20060808171600,50.367,-46.140,A,846,ME,20150522202139
meds/4900679/profiles/D4900679_037.nc,20070526064800,51.624,-39.446,A,846,ME,20150522202222
meds/4900680/profiles/D4900680_130.nc,20090415060500,57.741,-56.290,A,846,ME,20150522202309
meds/4900682/profiles/D4900682_010.nc,20060904141300,49.984,-47.964,A,846,ME,20160225160421
meds/4900682/profiles/D4900682_013.nc,20061004180600,48.861,-46.809,A,846,ME,20160225160421
meds/4900682/profiles/D4900682_056.nc,20071208175500,54.725,-43.466,A,846,ME,20160225160426
meds/4900683/profiles/D4900683_059.nc,20080113073800,58.259,-48.888,A,846,ME,20150522202435
meds/4900683/profiles/D4900683_146.nc,20100601035100,51.352,-46.718,A,846,ME,20150522202450
meds/4900734/profiles/D4900734_064.nc,20071217191000,34.618,-152.410,P,846,ME,20160225162337
meds/4900734/profiles/D4900734_084.nc,20080704183200,35.282,-153.523,P,846,ME,20160225162341
meds/4900734/profiles/D4900734_109.nc,20090311185200,34.817,-153.939,P,846,ME,20150522202552
meds/4900735/profiles/D4900735_081.nc,20080615035700,53.547,-155.232,P,846,ME,20160225163908
meds/4900735/profiles/D4900735_192.nc,20110630015300,51.207,172.685,P,846,ME,20160225163153
meds/4900735/profiles/R4900735_206.nc,20111117015100,52.145,171.848,P,846,ME,20150522202637
meds/4900736/profiles/D4900736_014.nc,20060812214100,50.512,-150.714,P,846,ME,20150522202642
meds/4900737/profiles/D4900737_006.nc,20060521185000,43.830,-151.873,P,846,ME,20150527193356
meds/4900737/profiles/D4900737_045.nc,20070615215800,41.672,-149.716,P,846,ME,20150522202721
meds/4900737/profiles/D4900737_152.nc,20100520182000,38.067,-150.750,P,846,ME,20150522202738
meds/4900737/profiles/R4900737_068.nc,20080131184200,39.576,-148.154,P,846,ME,20160225164825
meds/4900738/profiles/D4900738_022.nc,20061030163400,47.762,-149.711,P,846,ME,20150522202753
meds/4900740/profiles/D4900740_078.nc,20080405164000,50.481,-172.266,P,846,ME,20150522202858
meds/4900741/profiles/D4900741_114.nc,20090502062600,37.921,-150.787,P,846,ME,20150522202946
meds/4900741/profiles/D4900741_150.nc,20100427061500,37.781,-149.980,P,846,ME,20150522202951
meds/4900741/profiles/D4900741_164.nc,20100914061500,36.805,-148.039,P,846,ME,20150522202953
meds/4900741/profiles/R4900741_203.nc,20111009095900,34.832,-146.795,P,846,ME,20150522203006
meds/4900742/profiles/D4900742_125.nc,20090821182600,38.535,-151.265,P,846,ME,20150522203027
meds/4900866/profiles/D4900866_049.nc,20071129141400,46.935,-133.294,P,846,ME,20150522203056
meds/4900866/profiles/D4900866_083.nc,20081103133900,45.720,-132.183,P,846,ME,20150522203102
meds/4900866/profiles/R4900866_218.nc,20120715165400,39.669,-128.867,P,846,ME,20150522203124
meds/4900867/profiles/D4900867_094.nc,20090422084200,51.844,-147.087,P,846,ME,20150522203148
meds/4900868/profiles/D4900868_014.nc,20070211231200,55.854,-150.664,P,846,ME,20150522203224
meds/4900868/profiles/D4900868_113.nc,20091028233600,48.541,167.915,P,846,ME,20150522203251
meds/4900870/profiles/R4900870_106.nc,20090829231700,52.108,-168.155,P,846,ME,20170222095749
meds/4900871/profiles/D4900871_070.nc,20080616235100,51.777,-139.757,P,846,ME,20180601113755
meds/4900871/profiles/D4900871_128.nc,20100118002200,51.666,-136.394,P,846,ME,20180601113804
meds/4900872/profiles/D4900872_064.nc,20080418213800,51.310,-133.011,P,846,ME,20170222095822
meds/4900872/profiles/D4900872_118.nc,20091010214300,58.200,-143.108,P,846,ME,20170222095827
meds/4900873/profiles/D4900873_045.nc,20071028012400,37.837,-139.857,P,846,ME,20170224113853
